Date,IBGE6,Type,N
2021-01-21,521300,FirstDose,1
2021-01-21,530010,FirstDose,4
2021-01-22,110020,FirstDose,3
2021-01-22,130260,FirstDose,1
2021-01-22,130380,FirstDose,1
2021-01-22,150080,FirstDose,1
2021-01-22,150140,FirstDose,1
2021-01-22,172100,FirstDose,1
2021-01-22,172120,FirstDose,1
2021-01-22,211130,FirstDose,1
2021-01-22,220530,FirstDose,1
2021-01-22,221100,FirstDose,2
2021-01-22,230440,FirstDose,2
2021-01-22,230540,FirstDose,1
2021-01-22,230730,FirstDose,3
2021-01-22,231230,FirstDose,1
2021-01-22,231330,FirstDose,1
2021-01-22,240810,FirstDose,2
2021-01-22,250370,FirstDose,1
2021-01-22,250400,FirstDose,5
2021-01-22,250750,FirstDose,5
2021-01-22,251080,FirstDose,1
2021-01-22,251150,FirstDose,1
2021-01-22,251280,FirstDose,1
2021-01-22,251630,FirstDose,1
2021-01-22,260050,FirstDose,2
2021-01-22,260120,FirstDose,1
2021-01-22,260140,FirstDose,3
2021-01-22,260170,FirstDose,1
2021-01-22,260210,FirstDose,2
2021-01-22,260240,FirstDose,1
2021-01-22,260330,FirstDose,1
2021-01-22,260410,FirstDose,5
2021-01-22,260420,FirstDose,1
2021-01-22,260470,FirstDose,1
2021-01-22,260510,FirstDose,1
2021-01-22,260600,FirstDose,7
2021-01-22,260650,FirstDose,1
2021-01-22,260720,FirstDose,1
2021-01-22,260790,FirstDose,3
2021-01-22,260805,FirstDose,1
2021-01-22,260870,FirstDose,1
2021-01-22,260880,FirstDose,1
2021-01-22,260890,FirstDose,1
2021-01-22,260960,FirstDose,4
2021-01-22,261000,FirstDose,3
2021-01-22,261070,FirstDose,1
2021-01-22,261160,FirstDose,20
2021-01-22,261220,FirstDose,1
2021-01-22,261230,FirstDose,1
2021-01-22,261240,FirstDose,1
2021-01-22,261390,FirstDose,1
2021-01-22,261480,FirstDose,1
2021-01-22,261640,FirstDose,1
2021-01-22,270010,FirstDose,5
2021-01-22,270010,SecondDose,1
2021-01-22,270020,FirstDose,9
2021-01-22,270030,FirstDose,548
2021-01-22,270030,SecondDose,2
2021-01-22,270040,FirstDose,26
2021-01-22,270050,FirstDose,17
2021-01-22,270060,FirstDose,15
2021-01-22,270070,FirstDose,37
2021-01-22,270100,FirstDose,39
2021-01-22,270100,SecondDose,1
2021-01-22,270110,FirstDose,2
2021-01-22,270120,FirstDose,21
2021-01-22,270130,FirstDose,45
2021-01-22,270135,FirstDose,9
2021-01-22,270140,FirstDose,53
2021-01-22,270150,FirstDose,5
2021-01-22,270170,FirstDose,4
2021-01-22,270180,FirstDose,3
2021-01-22,270190,FirstDose,5
2021-01-22,270200,FirstDose,11
2021-01-22,270210,FirstDose,22
2021-01-22,270220,FirstDose,13
2021-01-22,270230,FirstDose,41
2021-01-22,270235,FirstDose,28
2021-01-22,270240,FirstDose,8
2021-01-22,270250,FirstDose,2
2021-01-22,270255,FirstDose,10
2021-01-22,270260,FirstDose,23
2021-01-22,270270,FirstDose,17
2021-01-22,270280,FirstDose,17
2021-01-22,270290,FirstDose,38
2021-01-22,270300,FirstDose,29
2021-01-22,270310,FirstDose,47
2021-01-22,270320,FirstDose,23
2021-01-22,270330,FirstDose,52
2021-01-22,270340,FirstDose,11
2021-01-22,270360,FirstDose,1
2021-01-22,270370,FirstDose,5
2021-01-22,270375,FirstDose,1
2021-01-22,270380,FirstDose,25
2021-01-22,270380,SecondDose,1
2021-01-22,270390,FirstDose,9
2021-01-22,270400,FirstDose,34
2021-01-22,270410,FirstDose,15
2021-01-22,270420,FirstDose,10
2021-01-22,270430,First Dose,1
2021-01-22,270430,FirstDose,2005
2021-01-22,270430,SecondDose,3
2021-01-22,270440,FirstDose,10
2021-01-22,270450,FirstDose,26
2021-01-22,270460,FirstDose,2
2021-01-22,270470,FirstDose,121
2021-01-22,270480,FirstDose,37
2021-01-22,270490,FirstDose,2
2021-01-22,270500,FirstDose,41
2021-01-22,270500,SecondDose,5
2021-01-22,270510,FirstDose,5
2021-01-22,270520,FirstDose,29
2021-01-22,270530,FirstDose,7
2021-01-22,270540,FirstDose,15
2021-01-22,270550,FirstDose,11
2021-01-22,270560,FirstDose,4
2021-01-22,270570,FirstDose,26
2021-01-22,270580,FirstDose,2
2021-01-22,270590,FirstDose,3
2021-01-22,270600,FirstDose,5
2021-01-22,270610,FirstDose,25
2021-01-22,270620,FirstDose,12
2021-01-22,270630,FirstDose,118
2021-01-22,270640,FirstDose,87
2021-01-22,270642,FirstDose,232
2021-01-22,270644,FirstDose,14
2021-01-22,270650,FirstDose,3
2021-01-22,270660,FirstDose,3
2021-01-22,270670,FirstDose,149
2021-01-22,270680,FirstDose,16
2021-01-22,270690,FirstDose,115
2021-01-22,270700,FirstDose,13
2021-01-22,270710,FirstDose,4
2021-01-22,270730,FirstDose,7
2021-01-22,270740,FirstDose,1
2021-01-22,270750,FirstDose,24
2021-01-22,270760,FirstDose,3
2021-01-22,270770,FirstDose,238
2021-01-22,270780,FirstDose,1
2021-01-22,270790,FirstDose,7
2021-01-22,270800,FirstDose,13
2021-01-22,270810,FirstDose,20
2021-01-22,270820,FirstDose,10
2021-01-22,270830,FirstDose,17
2021-01-22,270840,FirstDose,23
2021-01-22,270850,FirstDose,8
2021-01-22,270860,FirstDose,72
2021-01-22,270870,FirstDose,11
2021-01-22,270880,FirstDose,23
2021-01-22,270890,FirstDose,14
2021-01-22,270895,FirstDose,15
2021-01-22,270900,FirstDose,1
2021-01-22,270910,FirstDose,19
2021-01-22,270915,FirstDose,67
2021-01-22,270920,FirstDose,7
2021-01-22,270930,FirstDose,68
2021-01-22,270940,FirstDose,29
2021-01-22,280010,FirstDose,1
2021-01-22,280030,FirstDose,26
2021-01-22,280120,FirstDose,2
2021-01-22,280140,FirstDose,1
2021-01-22,280210,FirstDose,1
2021-01-22,280450,FirstDose,1
2021-01-22,290190,FirstDose,1
2021-01-22,290390,FirstDose,1
2021-01-22,290570,FirstDose,1
2021-01-22,290600,FirstDose,1
2021-01-22,291080,FirstDose,2
2021-01-22,291180,FirstDose,1
2021-01-22,291360,FirstDose,1
2021-01-22,291480,FirstDose,2
2021-01-22,291680,FirstDose,1
2021-01-22,291720,FirstDose,1
2021-01-22,291800,FirstDose,1
2021-01-22,291840,FirstDose,1
2021-01-22,291920,FirstDose,1
2021-01-22,291950,FirstDose,1
2021-01-22,292290,FirstDose,2
2021-01-22,292390,FirstDose,1
2021-01-22,292400,FirstDose,14
2021-01-22,292690,FirstDose,1
2021-01-22,292700,FirstDose,1
2021-01-22,292740,FirstDose,3
2021-01-22,310620,FirstDose,4
2021-01-22,311260,FirstDose,1
2021-01-22,312510,FirstDose,1
2021-01-22,312770,FirstDose,1
2021-01-22,313190,FirstDose,1
2021-01-22,313670,FirstDose,1
2021-01-22,314500,FirstDose,1
2021-01-22,314520,FirstDose,2
2021-01-22,314590,FirstDose,1
2021-01-22,317020,FirstDose,1
2021-01-22,320405,FirstDose,1
2021-01-22,320530,FirstDose,1
2021-01-22,330080,FirstDose,1
2021-01-22,330170,FirstDose,2
2021-01-22,330220,FirstDose,1
2021-01-22,330330,FirstDose,1
2021-01-22,330455,FirstDose,9
2021-01-22,330490,FirstDose,2
2021-01-22,350040,FirstDose,1
2021-01-22,350160,FirstDose,26
2021-01-22,350750,FirstDose,2
2021-01-22,350950,FirstDose,1
2021-01-22,351050,FirstDose,1
2021-01-22,351060,FirstDose,1
2021-01-22,351100,FirstDose,1
2021-01-22,351110,FirstDose,1
2021-01-22,351300,FirstDose,1
2021-01-22,351350,FirstDose,1
2021-01-22,351440,FirstDose,1
2021-01-22,351640,FirstDose,1
2021-01-22,351880,FirstDose,4
2021-01-22,351907,FirstDose,1
2021-01-22,352040,FirstDose,1
2021-01-22,352050,FirstDose,2
2021-01-22,352940,FirstDose,3
2021-01-22,353440,FirstDose,4
2021-01-22,353490,FirstDose,1
2021-01-22,354090,FirstDose,1
2021-01-22,354330,FirstDose,1
2021-01-22,354340,FirstDose,2
2021-01-22,354470,FirstDose,1
2021-01-22,354780,FirstDose,1
2021-01-22,354800,FirstDose,1
2021-01-22,354850,FirstDose,2
2021-01-22,354870,FirstDose,1
2021-01-22,354880,FirstDose,1
2021-01-22,354890,FirstDose,1
2021-01-22,355020,FirstDose,1
2021-01-22,355030,FirstDose,38
2021-01-22,355520,FirstDose,1
2021-01-22,355620,FirstDose,1
2021-01-22,410690,FirstDose,3
2021-01-22,411690,FirstDose,1
2021-01-22,420240,FirstDose,1
2021-01-22,420420,FirstDose,1
2021-01-22,420590,FirstDose,1
2021-01-22,421660,FirstDose,1
2021-01-22,431340,FirstDose,1
2021-01-22,431440,FirstDose,1
2021-01-22,500190,FirstDose,1
2021-01-22,500270,FirstDose,1
2021-01-22,500315,FirstDose,1
2021-01-22,510060,FirstDose,1
2021-01-22,510263,FirstDose,1
2021-01-22,510340,FirstDose,1
2021-01-22,510622,FirstDose,2
2021-01-22,520110,FirstDose,1
2021-01-22,520140,FirstDose,1
2021-01-22,520800,FirstDose,1
2021-01-22,520870,FirstDose,3
2021-01-22,520995,FirstDose,1
2021-01-22,522140,FirstDose,1
2021-01-22,522205,FirstDose,1
2021-01-22,530010,FirstDose,4
2021-01-22,999999,FirstDose,2
2021-01-23,110012,FirstDose,1
2021-01-23,120001,First Dose,1
2021-01-23,140010,FirstDose,1
2021-01-23,210990,FirstDose,1
2021-01-23,221100,FirstDose,1
2021-01-23,230440,FirstDose,2
2021-01-23,230750,FirstDose,1
2021-01-23,231110,FirstDose,1
2021-01-23,231300,FirstDose,1
2021-01-23,240800,FirstDose,1
2021-01-23,240810,FirstDose,1
2021-01-23,250180,FirstDose,1
2021-01-23,250400,FirstDose,1
2021-01-23,250430,FirstDose,1
2021-01-23,260005,FirstDose,1
2021-01-23,260110,FirstDose,1
2021-01-23,260210,FirstDose,2
2021-01-23,260240,FirstDose,1
2021-01-23,260290,FirstDose,1
2021-01-23,260410,FirstDose,1
2021-01-23,260600,FirstDose,4
2021-01-23,260890,FirstDose,1
2021-01-23,260960,FirstDose,3
2021-01-23,261020,First Dose,1
2021-01-23,261070,FirstDose,2
2021-01-23,261160,FirstDose,9
2021-01-23,261190,FirstDose,1
2021-01-23,261320,FirstDose,1
2021-01-23,261340,FirstDose,1
2021-01-23,261420,FirstDose,1
2021-01-23,261650,FirstDose,1
2021-01-23,270010,FirstDose,37
2021-01-23,270020,FirstDose,3
2021-01-23,270030,FirstDose,244
2021-01-23,270040,FirstDose,11
2021-01-23,270050,FirstDose,2
2021-01-23,270060,FirstDose,3
2021-01-23,270070,FirstDose,2
2021-01-23,270080,FirstDose,15
2021-01-23,270090,FirstDose,1
2021-01-23,270100,FirstDose,1
2021-01-23,270120,First Dose,1
2021-01-23,270120,FirstDose,2
2021-01-23,270130,FirstDose,2
2021-01-23,270140,FirstDose,6
2021-01-23,270150,FirstDose,2
2021-01-23,270170,FirstDose,4
2021-01-23,270190,FirstDose,1
2021-01-23,270200,FirstDose,4
2021-01-23,270210,FirstDose,1
2021-01-23,270220,FirstDose,2
2021-01-23,270230,FirstDose,195
2021-01-23,270235,FirstDose,7
2021-01-23,270240,FirstDose,50
2021-01-23,270255,FirstDose,3
2021-01-23,270260,FirstDose,2
2021-01-23,270270,FirstDose,4
2021-01-23,270280,FirstDose,4
2021-01-23,270290,FirstDose,1
2021-01-23,270310,FirstDose,2
2021-01-23,270320,FirstDose,3
2021-01-23,270330,FirstDose,1
2021-01-23,270340,FirstDose,1
2021-01-23,270360,FirstDose,1
2021-01-23,270370,FirstDose,1
2021-01-23,270375,FirstDose,8
2021-01-23,270380,FirstDose,7
2021-01-23,270390,FirstDose,1
2021-01-23,270400,FirstDose,9
2021-01-23,270410,FirstDose,2
2021-01-23,270420,FirstDose,4
2021-01-23,270430,First Dose,2
2021-01-23,270430,FirstDose,873
2021-01-23,270430,SecondDose,1
2021-01-23,270440,FirstDose,4
2021-01-23,270450,FirstDose,18
2021-01-23,270460,FirstDose,19
