Date,IBGE6,Type,N
2021-01-21,330170,FirstDose,1
2021-01-21,330390,FirstDose,1
2021-01-21,330455,FirstDose,4
2021-01-21,351160,FirstDose,1
2021-01-21,351550,FirstDose,1
2021-01-21,352570,FirstDose,1
2021-01-21,352900,FirstDose,1
2021-01-21,353440,FirstDose,1
2021-01-21,354780,FirstDose,1
2021-01-21,354980,FirstDose,2
2021-01-21,355030,FirstDose,3
2021-01-21,355170,FirstDose,1
2021-01-21,355220,FirstDose,1
2021-01-21,355280,FirstDose,1
2021-01-21,355410,FirstDose,1
2021-01-21,355490,FirstDose,1
2021-01-21,410370,FirstDose,1
2021-01-21,410430,FirstDose,1
2021-01-21,410480,FirstDose,2
2021-01-21,410690,FirstDose,3
2021-01-21,410720,FirstDose,1
2021-01-21,411370,FirstDose,1
2021-01-21,411790,FirstDose,1
2021-01-21,412560,FirstDose,1
2021-01-21,412880,FirstDose,1
2021-01-21,420140,FirstDose,1
2021-01-21,420230,FirstDose,1
2021-01-21,420440,FirstDose,1
2021-01-21,420910,FirstDose,2
2021-01-21,421630,FirstDose,1
2021-01-21,430470,FirstDose,1
2021-01-21,431060,FirstDose,1
2021-01-21,500270,FirstDose,3
2021-01-21,500295,FirstDose,1
2021-01-21,500345,FirstDose,1
2021-01-21,500370,FirstDose,2
2021-01-21,500660,FirstDose,3
2021-01-21,510140,FirstDose,1
2021-01-21,510170,FirstDose,1
2021-01-21,510190,FirstDose,1
2021-01-21,510250,FirstDose,1
2021-01-21,510263,FirstDose,2
2021-01-21,510267,FirstDose,1
2021-01-21,510325,FirstDose,5
2021-01-21,510330,FirstDose,3
2021-01-21,510340,FirstDose,7
2021-01-21,510380,FirstDose,1
2021-01-21,510517,FirstDose,1
2021-01-21,510675,FirstDose,2
2021-01-21,510704,FirstDose,1
2021-01-21,510757,FirstDose,1
2021-01-21,510760,FirstDose,1
2021-01-21,510787,FirstDose,1
2021-01-21,510790,FirstDose,1
2021-01-21,520620,FirstDose,1
2021-01-21,520800,FirstDose,1
2021-01-21,520870,FirstDose,4
2021-01-21,521720,FirstDose,1
2021-01-21,522130,FirstDose,1
2021-01-22,110001,FirstDose,53
2021-01-22,110002,FirstDose,158
2021-01-22,110003,FirstDose,7
2021-01-22,110004,FirstDose,123
2021-01-22,110005,FirstDose,1
2021-01-22,110006,FirstDose,24
2021-01-22,110007,FirstDose,6
2021-01-22,110008,FirstDose,26
2021-01-22,110009,FirstDose,8
2021-01-22,110010,FirstDose,200
2021-01-22,110010,SecondDose,1
2021-01-22,110011,FirstDose,82
2021-01-22,110012,FirstDose,140
2021-01-22,110012,SecondDose,1
2021-01-22,110013,FirstDose,24
2021-01-22,110014,FirstDose,21
2021-01-22,110015,FirstDose,202
2021-01-22,110018,FirstDose,33
2021-01-22,110020,FirstDose,253
2021-01-22,110020,SecondDose,1
2021-01-22,110025,FirstDose,28
2021-01-22,110026,FirstDose,6
2021-01-22,110028,FirstDose,53
2021-01-22,110029,FirstDose,11
2021-01-22,110030,FirstDose,115
2021-01-22,110032,FirstDose,16
2021-01-22,110033,FirstDose,31
2021-01-22,110034,FirstDose,22
2021-01-22,110037,FirstDose,1
2021-01-22,110040,FirstDose,7
2021-01-22,110045,FirstDose,64
2021-01-22,110050,FirstDose,7
2021-01-22,110060,FirstDose,6
2021-01-22,110070,FirstDose,4
2021-01-22,110080,FirstDose,17
2021-01-22,110090,FirstDose,7
2021-01-22,110092,FirstDose,13
2021-01-22,110094,FirstDose,3
2021-01-22,110100,FirstDose,7
2021-01-22,110110,FirstDose,7
2021-01-22,110120,FirstDose,7
2021-01-22,110120,SecondDose,2
2021-01-22,110130,FirstDose,29
2021-01-22,110140,FirstDose,4
2021-01-22,110143,FirstDose,18
2021-01-22,110145,FirstDose,6
2021-01-22,110145,SecondDose,1
2021-01-22,110147,FirstDose,5
2021-01-22,110148,FirstDose,6
2021-01-22,110149,FirstDose,4
2021-01-22,110150,FirstDose,17
2021-01-22,110150,SecondDose,1
2021-01-22,110155,FirstDose,6
2021-01-22,110160,FirstDose,3
2021-01-22,110170,FirstDose,8
2021-01-22,110175,FirstDose,3
2021-01-22,110180,FirstDose,2
2021-01-22,120040,FirstDose,2
2021-01-22,120050,FirstDose,1
2021-01-22,130070,FirstDose,1
2021-01-22,130170,FirstDose,2
2021-01-22,130180,FirstDose,1
2021-01-22,130260,FirstDose,4
2021-01-22,211130,FirstDose,1
2021-01-22,231400,FirstDose,1
2021-01-22,250400,FirstDose,1
2021-01-22,261580,FirstDose,1
2021-01-22,291480,FirstDose,1
2021-01-22,292530,FirstDose,1
2021-01-22,313670,FirstDose,1
2021-01-22,313870,FirstDose,1
2021-01-22,320130,FirstDose,1
2021-01-22,320530,FirstDose,1
2021-01-22,330240,FirstDose,1
2021-01-22,350290,FirstDose,1
2021-01-22,353475,FirstDose,1
2021-01-22,354140,FirstDose,1
2021-01-22,354340,FirstDose,1
2021-01-22,354680,FirstDose,1
2021-01-22,354850,FirstDose,1
2021-01-22,355030,FirstDose,3
2021-01-22,410460,FirstDose,1
2021-01-22,410690,FirstDose,1
2021-01-22,411370,FirstDose,1
2021-01-22,412575,FirstDose,1
2021-01-22,421870,FirstDose,1
2021-01-22,431217,FirstDose,1
2021-01-22,431490,FirstDose,1
2021-01-22,500270,FirstDose,1
2021-01-22,500370,FirstDose,1
2021-01-22,500600,FirstDose,1
2021-01-22,510030,FirstDose,1
2021-01-22,510325,FirstDose,1
2021-01-22,510340,FirstDose,2
2021-01-22,510370,FirstDose,1
2021-01-22,510515,FirstDose,1
2021-01-22,510525,FirstDose,1
2021-01-22,510625,FirstDose,2
2021-01-22,510675,FirstDose,1
2021-01-22,510757,FirstDose,3
2021-01-22,510790,FirstDose,1
2021-01-22,510792,FirstDose,1
2021-01-22,510795,FirstDose,2
2021-01-22,510840,FirstDose,2
2021-01-22,510850,FirstDose,1
2021-01-22,520870,FirstDose,3
2021-01-22,522045,FirstDose,1
2021-01-23,110001,FirstDose,32
2021-01-23,110002,FirstDose,50
2021-01-23,110004,FirstDose,10
2021-01-23,110005,FirstDose,1
2021-01-23,110007,FirstDose,1
2021-01-23,110008,FirstDose,3
2021-01-23,110009,FirstDose,1
2021-01-23,110010,FirstDose,270
2021-01-23,110010,SecondDose,3
2021-01-23,110011,FirstDose,22
2021-01-23,110012,FirstDose,215
2021-01-23,110012,SecondDose,2
2021-01-23,110013,FirstDose,35
2021-01-23,110014,FirstDose,2
2021-01-23,110015,FirstDose,9
2021-01-23,110018,FirstDose,8
2021-01-23,110020,FirstDose,51
2021-01-23,110026,FirstDose,2
2021-01-23,110028,FirstDose,7
2021-01-23,110029,FirstDose,4
2021-01-23,110030,FirstDose,4
2021-01-23,110032,FirstDose,1
2021-01-23,110033,FirstDose,25
2021-01-23,110040,FirstDose,7
2021-01-23,110045,FirstDose,14
2021-01-23,110070,FirstDose,2
2021-01-23,110100,FirstDose,5
2021-01-23,110130,FirstDose,19
2021-01-23,110140,FirstDose,3
2021-01-23,110143,FirstDose,4
2021-01-23,110145,FirstDose,6
2021-01-23,110148,FirstDose,2
2021-01-23,110150,FirstDose,1
2021-01-23,110175,FirstDose,1
2021-01-23,110180,FirstDose,1
2021-01-23,130170,FirstDose,1
2021-01-23,211230,FirstDose,1
2021-01-23,280350,FirstDose,1
2021-01-23,312980,FirstDose,1
2021-01-23,330455,FirstDose,1
2021-01-23,330580,FirstDose,1
2021-01-23,351880,FirstDose,1
2021-01-23,410690,FirstDose,1
2021-01-23,411370,FirstDose,1
2021-01-23,431490,FirstDose,1
2021-01-23,500270,FirstDose,2
2021-01-23,510340,FirstDose,1
2021-01-23,510685,FirstDose,1
2021-01-23,520140,FirstDose,1
2021-01-24,110001,FirstDose,43
2021-01-24,110002,FirstDose,38
2021-01-24,110004,FirstDose,1
2021-01-24,110007,FirstDose,1
2021-01-24,110010,FirstDose,178
2021-01-24,110010,SecondDose,1
2021-01-24,110011,FirstDose,3
2021-01-24,110012,FirstDose,47
2021-01-24,110018,FirstDose,3
2021-01-24,110020,FirstDose,68
2021-01-24,110020,SecondDose,2
2021-01-24,110033,FirstDose,26
2021-01-24,110040,FirstDose,4
2021-01-24,110045,FirstDose,2
2021-01-24,110080,FirstDose,2
2021-01-24,110120,FirstDose,1
2021-01-24,110140,FirstDose,1
2021-01-24,110150,FirstDose,2
2021-01-24,313670,FirstDose,1
2021-01-24,500270,FirstDose,1
2021-01-25,110002,FirstDose,76
2021-01-25,110003,FirstDose,8
2021-01-25,110004,FirstDose,21
2021-01-25,110005,FirstDose,8
2021-01-25,110006,FirstDose,7
2021-01-25,110007,FirstDose,3
2021-01-25,110008,FirstDose,9
2021-01-25,110009,FirstDose,38
2021-01-25,110010,FirstDose,213
2021-01-25,110011,FirstDose,40
2021-01-25,110012,FirstDose,83
2021-01-25,110013,FirstDose,23
2021-01-25,110014,FirstDose,7
2021-01-25,110015,FirstDose,34
2021-01-25,110018,FirstDose,4
2021-01-25,110020,FirstDose,243
2021-01-25,110020,SecondDose,1
2021-01-25,110025,FirstDose,13
2021-01-25,110026,FirstDose,4
2021-01-25,110028,FirstDose,7
2021-01-25,110029,FirstDose,6
2021-01-25,110030,FirstDose,97
2021-01-25,110030,SecondDose,1
2021-01-25,110032,FirstDose,8
2021-01-25,110033,FirstDose,5
2021-01-25,110034,FirstDose,8
2021-01-25,110040,FirstDose,6
2021-01-25,110045,FirstDose,9
2021-01-25,110050,FirstDose,1
2021-01-25,110060,FirstDose,9
2021-01-25,110070,FirstDose,32
2021-01-25,110080,FirstDose,7
2021-01-25,110090,FirstDose,5
2021-01-25,110092,FirstDose,11
2021-01-25,110094,FirstDose,5
2021-01-25,110100,FirstDose,4
2021-01-25,110110,FirstDose,13
2021-01-25,110120,FirstDose,3
2021-01-25,110130,FirstDose,6
2021-01-25,110140,FirstDose,15
2021-01-25,110145,FirstDose,7
2021-01-25,110146,FirstDose,21
2021-01-25,110147,FirstDose,2
2021-01-25,110148,FirstDose,1
2021-01-25,110150,FirstDose,10
2021-01-25,110160,FirstDose,2
2021-01-25,110170,FirstDose,2
2021-01-25,110175,FirstDose,1
2021-01-25,110180,FirstDose,1
2021-01-25,120010,FirstDose,1
2021-01-25,120020,FirstDose,1
2021-01-25,120040,FirstDose,2
2021-01-25,130014,FirstDose,1
2021-01-25,130260,FirstDose,1
2021-01-25,130330,FirstDose,1
2021-01-25,140010,FirstDose,1
2021-01-25,160030,FirstDose,1
2021-01-25,170950,FirstDose,1
2021-01-25,230570,FirstDose,1
2021-01-25,261160,FirstDose,1
2021-01-25,290710,FirstDose,1
2021-01-25,312230,FirstDose,1
2021-01-25,314430,FirstDose,1
2021-01-25,315170,FirstDose,1
2021-01-25,316105,FirstDose,1
2021-01-25,320530,FirstDose,1
2021-01-25,351110,FirstDose,1
2021-01-25,355030,FirstDose,2
2021-01-25,355410,FirstDose,1
2021-01-25,411520,FirstDose,1
2021-01-25,420540,FirstDose,1
2021-01-25,420880,FirstDose,1
2021-01-25,420910,FirstDose,2
2021-01-25,430463,FirstDose,1
2021-01-25,500270,FirstDose,3
2021-01-25,500460,FirstDose,1
2021-01-25,510330,FirstDose,1
2021-01-25,510340,FirstDose,1
2021-01-25,510517,FirstDose,1
2021-01-25,510787,FirstDose,1
2021-01-25,520500,FirstDose,1
2021-01-26,110001,FirstDose,14
2021-01-26,110002,FirstDose,91
2021-01-26,110003,FirstDose,6
2021-01-26,110004,FirstDose,51
2021-01-26,110005,FirstDose,2
2021-01-26,110006,FirstDose,6
2021-01-26,110007,FirstDose,3
2021-01-26,110009,FirstDose,3
2021-01-26,110010,FirstDose,114
2021-01-26,110010,SecondDose,1
2021-01-26,110011,FirstDose,88
2021-01-26,110011,SecondDose,1
2021-01-26,110012,FirstDose,128
2021-01-26,110013,FirstDose,2
2021-01-26,110014,FirstDose,2
2021-01-26,110015,FirstDose,11
2021-01-26,110018,FirstDose,35
2021-01-26,110020,FirstDose,616
2021-01-26,110025,FirstDose,10
2021-01-26,110026,FirstDose,2
2021-01-26,110028,FirstDose,24
2021-01-26,110029,FirstDose,7
2021-01-26,110030,FirstDose,124
2021-01-26,110032,FirstDose,8
2021-01-26,110033,FirstDose,7
2021-01-26,110034,FirstDose,5
2021-01-26,110037,FirstDose,1
2021-01-26,110040,FirstDose,8
2021-01-26,110045,FirstDose,54
2021-01-26,110050,FirstDose,1
2021-01-26,110060,FirstDose,9
2021-01-26,110070,FirstDose,6
2021-01-26,110080,FirstDose,22
2021-01-26,110092,FirstDose,19
2021-01-26,110094,FirstDose,2
2021-01-26,110100,FirstDose,9
2021-01-26,110100,SecondDose,1
2021-01-26,110110,FirstDose,33
2021-01-26,110130,FirstDose,15
2021-01-26,110140,FirstDose,20
2021-01-26,110145,FirstDose,3
2021-01-26,110146,FirstDose,3
2021-01-26,110148,FirstDose,4
2021-01-26,110170,FirstDose,1
2021-01-26,110180,FirstDose,1
2021-01-26,120001,FirstDose,1
2021-01-26,120020,FirstDose,2
2021-01-26,120040,FirstDose,6
2021-01-26,130014,FirstDose,1
2021-01-26,130170,FirstDose,3
2021-01-26,130260,FirstDose,4
2021-01-26,130380,FirstDose,1
2021-01-26,140010,FirstDose,1
2021-01-26,150060,FirstDose,1
2021-01-26,240810,FirstDose,1
2021-01-26,261160,FirstDose,1
2021-01-26,261350,FirstDose,1
2021-01-26,280030,FirstDose,1
2021-01-26,290070,FirstDose,1
2021-01-26,312770,FirstDose,1
2021-01-26,317020,FirstDose,2
2021-01-26,330220,FirstDose,1
2021-01-26,330250,FirstDose,1
2021-01-26,330330,FirstDose,1
2021-01-26,330455,FirstDose,4
2021-01-26,350810,FirstDose,1
2021-01-26,352500,FirstDose,1
2021-01-26,352900,FirstDose,1
2021-01-26,354340,FirstDose,1
2021-01-26,354980,FirstDose,1
2021-01-26,355030,FirstDose,1
2021-01-26,410690,FirstDose,3
2021-01-26,411520,FirstDose,1
2021-01-26,411930,FirstDose,1
2021-01-26,411990,FirstDose,1
2021-01-26,420540,FirstDose,1
2021-01-26,430990,FirstDose,1
2021-01-26,431440,FirstDose,1
2021-01-26,431490,FirstDose,1
2021-01-26,500270,FirstDose,2
2021-01-26,500660,FirstDose,1
2021-01-26,500830,FirstDose,1
2021-01-26,510050,FirstDose,1
2021-01-26,510268,FirstDose,1
2021-01-26,510325,FirstDose,2
2021-01-26,510330,FirstDose,2
2021-01-26,510340,FirstDose,5
2021-01-26,510718,FirstDose,1
2021-01-26,510779,FirstDose,1
2021-01-26,510787,FirstDose,1
2021-01-26,510800,FirstDose,1
2021-01-26,510840,FirstDose,1
2021-01-26,521190,FirstDose,1
2021-01-26,521850,FirstDose,1
2021-01-26,530010,FirstDose,1
2021-01-27,110001,FirstDose,45
2021-01-27,110002,FirstDose,130
2021-01-27,110003,FirstDose,9
2021-01-27,110004,FirstDose,122
2021-01-27,110005,FirstDose,2
2021-01-27,110006,FirstDose,5
2021-01-27,110007,FirstDose,4
2021-01-27,110008,FirstDose,11
2021-01-27,110009,FirstDose,5
2021-01-27,110010,FirstDose,72
2021-01-27,110011,FirstDose,45
2021-01-27,110012,FirstDose,136
2021-01-27,110013,FirstDose,3
2021-01-27,110014,FirstDose,7
2021-01-27,110015,FirstDose,2
2021-01-27,110018,FirstDose,30
2021-01-27,110018,SecondDose,1
2021-01-27,110020,FirstDose,565
2021-01-27,110020,SecondDose,1
2021-01-27,110025,FirstDose,23
2021-01-27,110026,FirstDose,2
2021-01-27,110028,FirstDose,58
2021-01-27,110028,SecondDose,2
2021-01-27,110029,FirstDose,7
2021-01-27,110030,FirstDose,260
2021-01-27,110032,FirstDose,5
2021-01-27,110033,FirstDose,4
2021-01-27,110034,FirstDose,4
2021-01-27,110040,FirstDose,12
2021-01-27,110045,FirstDose,22
2021-01-27,110050,FirstDose,7
2021-01-27,110060,FirstDose,1
2021-01-27,110070,FirstDose,8
2021-01-27,110080,FirstDose,13
2021-01-27,110092,FirstDose,8
2021-01-27,110094,FirstDose,3
2021-01-27,110100,FirstDose,6
2021-01-27,110110,FirstDose,11
2021-01-27,110120,FirstDose,4
2021-01-27,110130,FirstDose,1
2021-01-27,110140,FirstDose,8
2021-01-27,110143,FirstDose,2
2021-01-27,110145,FirstDose,5
2021-01-27,110147,FirstDose,2
2021-01-27,110148,FirstDose,7
2021-01-27,110149,FirstDose,7
2021-01-27,110150,FirstDose,1
2021-01-27,110155,FirstDose,1
2021-01-27,110160,FirstDose,1
2021-01-27,110170,FirstDose,22
2021-01-27,110180,FirstDose,3
2021-01-27,120020,FirstDose,2
2021-01-27,120035,FirstDose,1
2021-01-27,120040,FirstDose,4
2021-01-27,120080,FirstDose,1
2021-01-27,130014,FirstDose,1
2021-01-27,130170,FirstDose,1
2021-01-27,130240,FirstDose,2
2021-01-27,130260,FirstDose,5
2021-01-27,140047,FirstDose,1
2021-01-27,150503,FirstDose,1
2021-01-27,150550,FirstDose,1
2021-01-27,150810,FirstDose,1
2021-01-27,210530,FirstDose,1
2021-01-27,211130,FirstDose,1
2021-01-27,230030,FirstDose,1
2021-01-27,230260,FirstDose,1
2021-01-27,230270,FirstDose,1
2021-01-27,231020,FirstDose,1
2021-01-27,240810,FirstDose,1
2021-01-27,251450,FirstDose,1
2021-01-27,260660,FirstDose,1
2021-01-27,260790,FirstDose,1
2021-01-27,261070,FirstDose,1
2021-01-27,261110,FirstDose,1
2021-01-27,290570,FirstDose,1
2021-01-27,290680,FirstDose,1
2021-01-27,291560,FirstDose,1
2021-01-27,293330,FirstDose,1
2021-01-27,310620,FirstDose,3
2021-01-27,313180,FirstDose,1
2021-01-27,313510,FirstDose,1
2021-01-27,313670,FirstDose,2
2021-01-27,314330,FirstDose,1
2021-01-27,314790,FirstDose,1
2021-01-27,330100,FirstDose,1
2021-01-27,330455,FirstDose,2
2021-01-27,330510,FirstDose,2
2021-01-27,350550,FirstDose,2
2021-01-27,350750,FirstDose,1
2021-01-27,350950,FirstDose,1
2021-01-27,351740,FirstDose,1
2021-01-27,352590,FirstDose,1
2021-01-27,353470,FirstDose,1
2021-01-27,353790,FirstDose,1
2021-01-27,354140,FirstDose,1
2021-01-27,354340,FirstDose,1
2021-01-27,354770,FirstDose,1
2021-01-27,354780,FirstDose,1
2021-01-27,354850,FirstDose,1
2021-01-27,354980,FirstDose,2
2021-01-27,355030,FirstDose,7
2021-01-27,410040,FirstDose,1
2021-01-27,410080,FirstDose,1
2021-01-27,410690,FirstDose,3
2021-01-27,410725,FirstDose,1
2021-01-27,411160,FirstDose,1
2021-01-27,411850,FirstDose,1
2021-01-27,412770,FirstDose,1
2021-01-27,420200,FirstDose,1
2021-01-27,420910,FirstDose,1
2021-01-27,421480,FirstDose,1
2021-01-27,431490,FirstDose,1
2021-01-27,431690,FirstDose,1
2021-01-27,500270,FirstDose,2
2021-01-27,510140,FirstDose,24
2021-01-27,510263,FirstDose,2
2021-01-27,510267,FirstDose,1
2021-01-27,510268,FirstDose,1
2021-01-27,510337,FirstDose,1
2021-01-27,510340,FirstDose,1
2021-01-27,510385,FirstDose,1
2021-01-27,510510,FirstDose,1
2021-01-27,510525,FirstDose,1
2021-01-27,510677,FirstDose,1
2021-01-27,510757,FirstDose,10
2021-01-27,510760,FirstDose,1
2021-01-27,510776,FirstDose,1
2021-01-27,510787,FirstDose,2
2021-01-27,520140,FirstDose,1
2021-01-27,520860,FirstDose,1
2021-01-27,520870,FirstDose,2
2021-01-27,530010,FirstDose,1
2021-01-27,999999,FirstDose,1
2021-01-28,110001,FirstDose,30
2021-01-28,110002,FirstDose,74
2021-01-28,110003,FirstDose,11
2021-01-28,110004,FirstDose,79
2021-01-28,110006,FirstDose,10
2021-01-28,110007,FirstDose,3
2021-01-28,110009,FirstDose,12
2021-01-28,110010,FirstDose,113
2021-01-28,110011,FirstDose,42
2021-01-28,110012,FirstDose,53
2021-01-28,110013,FirstDose,17
2021-01-28,110014,FirstDose,1
2021-01-28,110015,FirstDose,5
2021-01-28,110018,FirstDose,10
2021-01-28,110020,FirstDose,871
2021-01-28,110025,FirstDose,7
2021-01-28,110026,FirstDose,10
2021-01-28,110028,FirstDose,9
2021-01-28,110029,FirstDose,3
2021-01-28,110030,FirstDose,111
2021-01-28,110032,FirstDose,23
