Date,IBGE6,Type,N
2021-01-20,150660,FirstDose,1
2021-01-20,150680,FirstDose,8
2021-01-20,150795,FirstDose,2
2021-01-20,150800,FirstDose,1
2021-01-20,160005,FirstDose,54
2021-01-20,160010,FirstDose,64
2021-01-20,160010,SecondDose,1
2021-01-20,160015,FirstDose,63
2021-01-20,160020,FirstDose,77
2021-01-20,160021,FirstDose,5
2021-01-20,160023,FirstDose,20
2021-01-20,160025,FirstDose,13
2021-01-20,160027,FirstDose,62
2021-01-20,160030,FirstDose,781
2021-01-20,160040,FirstDose,26
2021-01-20,160050,FirstDose,31
2021-01-20,160053,FirstDose,83
2021-01-20,160055,FirstDose,16
2021-01-20,160060,FirstDose,121
2021-01-20,160070,FirstDose,33
2021-01-20,160080,FirstDose,30
2021-01-20,210140,FirstDose,1
2021-01-20,210230,FirstDose,1
2021-01-20,210300,FirstDose,1
2021-01-20,210530,FirstDose,1
2021-01-20,210980,FirstDose,1
2021-01-20,211120,FirstDose,1
2021-01-20,211130,FirstDose,1
2021-01-20,231290,FirstDose,1
2021-01-20,240325,FirstDose,1
2021-01-20,241290,FirstDose,1
2021-01-20,250750,FirstDose,1
2021-01-20,260050,FirstDose,1
2021-01-20,260410,FirstDose,1
2021-01-20,260790,FirstDose,1
2021-01-20,280570,FirstDose,1
2021-01-20,290320,FirstDose,1
2021-01-20,290570,FirstDose,1
2021-01-20,291770,FirstDose,1
2021-01-20,293350,FirstDose,1
2021-01-20,313240,FirstDose,1
2021-01-20,313340,FirstDose,1
2021-01-20,313350,FirstDose,2
2021-01-20,314330,FirstDose,1
2021-01-20,317070,FirstDose,1
2021-01-20,330455,FirstDose,3
2021-01-20,351550,FirstDose,1
2021-01-20,353060,FirstDose,1
2021-01-20,355030,FirstDose,5
2021-01-20,355410,FirstDose,1
2021-01-20,410690,FirstDose,1
2021-01-20,411095,FirstDose,1
2021-01-20,420420,FirstDose,1
2021-01-20,420540,FirstDose,1
2021-01-20,430920,FirstDose,1
2021-01-20,431490,FirstDose,1
2021-01-20,500660,FirstDose,2
2021-01-20,510300,FirstDose,1
2021-01-20,510525,FirstDose,1
2021-01-20,510840,FirstDose,1
2021-01-20,520110,FirstDose,1
2021-01-20,520800,FirstDose,1
2021-01-20,521730,FirstDose,1
2021-01-20,521770,FirstDose,1
2021-01-20,522045,FirstDose,1
2021-01-20,530010,FirstDose,2
2021-01-20,999999,FirstDose,1
2021-01-21,110012,FirstDose,2
2021-01-21,110014,FirstDose,1
2021-01-21,110020,FirstDose,1
2021-01-21,120025,FirstDose,1
2021-01-21,120040,FirstDose,1
2021-01-21,130260,FirstDose,2
2021-01-21,140010,FirstDose,1
2021-01-21,150030,FirstDose,8
2021-01-21,150050,FirstDose,7
2021-01-21,150060,FirstDose,1
2021-01-21,150130,FirstDose,1
2021-01-21,150140,FirstDose,24
2021-01-21,150180,FirstDose,2
2021-01-21,150195,FirstDose,1
2021-01-21,150280,FirstDose,1
2021-01-21,150360,FirstDose,1
2021-01-21,150420,FirstDose,4
2021-01-21,150440,FirstDose,1
2021-01-21,150470,FirstDose,1
2021-01-21,150480,FirstDose,2
2021-01-21,150600,FirstDose,1
2021-01-21,150630,FirstDose,1
2021-01-21,150680,FirstDose,3
2021-01-21,150810,FirstDose,1
2021-01-21,150820,FirstDose,1
2021-01-21,160005,FirstDose,2
2021-01-21,160010,FirstDose,2
2021-01-21,160015,FirstDose,7
2021-01-21,160020,FirstDose,6
2021-01-21,160021,FirstDose,3
2021-01-21,160023,FirstDose,7
2021-01-21,160025,FirstDose,7
2021-01-21,160027,FirstDose,9
2021-01-21,160030,FirstDose,717
2021-01-21,160040,FirstDose,5
2021-01-21,160050,FirstDose,64
2021-01-21,160053,FirstDose,4
2021-01-21,160055,FirstDose,4
2021-01-21,160060,FirstDose,301
2021-01-21,160070,FirstDose,3
2021-01-21,160080,FirstDose,2
2021-01-21,210980,FirstDose,1
2021-01-21,210990,FirstDose,1
2021-01-21,221070,FirstDose,1
2021-01-21,221100,FirstDose,2
2021-01-21,230660,FirstDose,1
2021-01-21,230900,FirstDose,1
2021-01-21,231290,FirstDose,1
2021-01-21,240810,FirstDose,1
2021-01-21,241290,FirstDose,1
2021-01-21,250750,FirstDose,1
2021-01-21,261640,FirstDose,1
2021-01-21,291080,FirstDose,1
2021-01-21,312770,FirstDose,1
2021-01-21,320517,FirstDose,1
2021-01-21,330390,FirstDose,1
2021-01-21,330455,FirstDose,1
2021-01-21,350320,FirstDose,1
2021-01-21,351050,FirstDose,1
2021-01-21,352210,FirstDose,1
2021-01-21,354340,FirstDose,1
2021-01-21,355030,FirstDose,4
2021-01-21,410570,FirstDose,1
2021-01-21,420820,FirstDose,1
2021-01-21,431337,FirstDose,1
2021-01-21,431490,FirstDose,2
2021-01-21,431750,FirstDose,1
2021-01-21,500660,FirstDose,2
2021-01-21,520110,FirstDose,1
2021-01-21,520510,FirstDose,1
2021-01-21,520870,FirstDose,1
2021-01-21,530010,FirstDose,2
2021-01-22,110020,FirstDose,1
2021-01-22,120040,FirstDose,1
2021-01-22,130190,FirstDose,1
2021-01-22,150030,FirstDose,2
2021-01-22,150050,FirstDose,3
2021-01-22,150060,FirstDose,2
2021-01-22,150080,FirstDose,4
2021-01-22,150110,FirstDose,1
2021-01-22,150140,FirstDose,16
2021-01-22,150145,FirstDose,1
2021-01-22,150180,FirstDose,4
2021-01-22,150210,FirstDose,1
2021-01-22,150240,FirstDose,1
2021-01-22,150600,FirstDose,1
2021-01-22,150680,FirstDose,2
2021-01-22,150790,FirstDose,1
2021-01-22,150810,FirstDose,1
2021-01-22,160005,FirstDose,2
2021-01-22,160010,FirstDose,1
2021-01-22,160015,FirstDose,13
2021-01-22,160020,FirstDose,2
2021-01-22,160021,FirstDose,1
2021-01-22,160023,FirstDose,4
2021-01-22,160025,FirstDose,4
2021-01-22,160027,FirstDose,5
2021-01-22,160030,FirstDose,576
2021-01-22,160030,SecondDose,4
2021-01-22,160040,FirstDose,9
2021-01-22,160050,FirstDose,83
2021-01-22,160053,FirstDose,5
2021-01-22,160055,FirstDose,9
2021-01-22,160060,FirstDose,139
2021-01-22,160060,SecondDose,1
2021-01-22,160070,FirstDose,3
2021-01-22,160080,FirstDose,1
2021-01-22,170950,FirstDose,1
2021-01-22,171820,FirstDose,1
2021-01-22,210120,FirstDose,1
2021-01-22,221100,FirstDose,1
2021-01-22,230440,FirstDose,1
2021-01-22,240810,FirstDose,2
2021-01-22,250750,FirstDose,1
2021-01-22,261160,FirstDose,1
2021-01-22,292810,FirstDose,1
2021-01-22,316250,FirstDose,1
2021-01-22,330455,FirstDose,2
2021-01-22,350810,FirstDose,1
2021-01-22,355030,FirstDose,2
2021-01-22,410690,FirstDose,2
2021-01-22,510760,FirstDose,1
2021-01-22,520082,FirstDose,1
2021-01-22,520870,FirstDose,1
2021-01-22,522140,FirstDose,1
2021-01-23,110020,FirstDose,1
2021-01-23,130260,FirstDose,1
2021-01-23,150030,FirstDose,2
2021-01-23,150130,FirstDose,1
2021-01-23,150140,FirstDose,6
2021-01-23,150500,FirstDose,1
2021-01-23,150635,FirstDose,1
2021-01-23,160005,FirstDose,1
2021-01-23,160015,FirstDose,2
2021-01-23,160020,FirstDose,2
2021-01-23,160021,FirstDose,1
2021-01-23,160027,FirstDose,2
2021-01-23,160030,FirstDose,179
2021-01-23,160050,FirstDose,750
2021-01-23,160050,SecondDose,1
2021-01-23,160053,FirstDose,1
2021-01-23,160060,FirstDose,90
2021-01-23,160070,FirstDose,1
2021-01-23,160080,FirstDose,2
2021-01-23,172100,FirstDose,1
2021-01-23,210170,FirstDose,1
2021-01-23,210990,FirstDose,2
2021-01-23,230440,FirstDose,1
2021-01-23,292560,FirstDose,1
2021-01-23,355030,FirstDose,2
2021-01-23,410785,FirstDose,1
2021-01-23,420420,FirstDose,1
2021-01-23,530010,FirstDose,1
2021-01-24,130353,FirstDose,1
2021-01-24,150080,FirstDose,1
2021-01-24,150506,FirstDose,1
2021-01-24,160015,FirstDose,84
2021-01-24,160030,FirstDose,44
2021-01-24,160050,FirstDose,422
2021-01-24,160050,SecondDose,1
2021-01-24,160053,FirstDose,1
2021-01-24,210540,FirstDose,1
2021-01-24,355220,FirstDose,1
2021-01-25,110020,FirstDose,1
2021-01-25,130353,FirstDose,1
2021-01-25,150010,FirstDose,1
2021-01-25,150050,FirstDose,1
2021-01-25,150140,FirstDose,8
2021-01-25,150220,FirstDose,1
2021-01-25,150240,FirstDose,1
2021-01-25,150360,FirstDose,1
2021-01-25,150405,FirstDose,1
2021-01-25,150470,FirstDose,1
2021-01-25,150480,FirstDose,2
2021-01-25,150620,FirstDose,1
2021-01-25,150680,FirstDose,5
2021-01-25,160005,FirstDose,2
2021-01-25,160010,FirstDose,2
2021-01-25,160015,FirstDose,77
2021-01-25,160023,FirstDose,1
2021-01-25,160027,FirstDose,5
2021-01-25,160030,FirstDose,587
2021-01-25,160040,FirstDose,2
2021-01-25,160050,FirstDose,617
2021-01-25,160053,FirstDose,3
2021-01-25,160060,FirstDose,26
2021-01-25,160070,FirstDose,2
2021-01-25,170210,FirstDose,1
2021-01-25,171430,FirstDose,1
2021-01-25,210467,FirstDose,1
2021-01-25,210530,FirstDose,1
2021-01-25,230440,FirstDose,1
2021-01-25,230730,FirstDose,1
2021-01-25,231290,FirstDose,1
2021-01-25,240810,FirstDose,1
2021-01-25,250750,FirstDose,2
2021-01-25,261160,FirstDose,1
2021-01-25,291480,FirstDose,1
2021-01-25,293135,FirstDose,1
2021-01-25,293345,FirstDose,1
2021-01-25,320120,FirstDose,1
2021-01-25,330455,FirstDose,2
2021-01-25,350320,FirstDose,1
2021-01-25,350760,FirstDose,1
2021-01-25,351050,FirstDose,1
2021-01-25,354140,FirstDose,1
2021-01-25,355030,FirstDose,1
2021-01-25,520140,FirstDose,1
2021-01-25,530010,FirstDose,1
2021-01-26,110004,FirstDose,1
2021-01-26,130260,FirstDose,1
2021-01-26,150030,FirstDose,1
2021-01-26,150050,FirstDose,4
2021-01-26,150080,FirstDose,5
2021-01-26,150140,FirstDose,12
2021-01-26,150230,FirstDose,1
2021-01-26,150310,FirstDose,1
2021-01-26,150680,FirstDose,1
2021-01-26,150810,FirstDose,1
2021-01-26,160005,FirstDose,2
2021-01-26,160015,FirstDose,38
2021-01-26,160020,FirstDose,1
2021-01-26,160023,FirstDose,4
2021-01-26,160027,FirstDose,26
2021-01-26,160030,FirstDose,405
2021-01-26,160040,FirstDose,8
2021-01-26,160050,FirstDose,248
2021-01-26,160053,FirstDose,4
2021-01-26,160055,FirstDose,1
2021-01-26,160060,FirstDose,40
2021-01-26,160060,SecondDose,1
2021-01-26,160070,FirstDose,1
2021-01-26,210637,FirstDose,2
2021-01-26,211130,FirstDose,1
2021-01-26,211220,FirstDose,1
2021-01-26,220180,FirstDose,1
2021-01-26,230420,FirstDose,1
2021-01-26,230800,FirstDose,1
2021-01-26,250750,FirstDose,1
2021-01-26,320490,FirstDose,3
2021-01-26,351550,FirstDose,1
2021-01-26,355030,FirstDose,2
2021-01-26,410690,FirstDose,1
2021-01-26,420930,FirstDose,1
2021-01-27,130150,FirstDose,1
2021-01-27,130270,FirstDose,1
2021-01-27,150050,FirstDose,2
2021-01-27,150140,FirstDose,1
2021-01-27,150180,FirstDose,1
2021-01-27,150250,FirstDose,1
2021-01-27,150510,FirstDose,1
2021-01-27,150553,FirstDose,1
2021-01-27,150650,FirstDose,2
2021-01-27,150680,FirstDose,1
2021-01-27,150760,FirstDose,1
2021-01-27,160005,FirstDose,1
2021-01-27,160015,FirstDose,20
2021-01-27,160020,FirstDose,1
2021-01-27,160021,FirstDose,1
2021-01-27,160023,FirstDose,8
2021-01-27,160027,FirstDose,34
2021-01-27,160030,FirstDose,257
2021-01-27,160030,SecondDose,1
2021-01-27,160040,FirstDose,13
2021-01-27,160050,FirstDose,249
2021-01-27,160053,FirstDose,3
2021-01-27,160060,FirstDose,52
2021-01-27,160070,FirstDose,8
2021-01-27,160080,FirstDose,4
2021-01-27,170210,FirstDose,1
2021-01-27,210980,FirstDose,1
2021-01-27,230440,FirstDose,1
2021-01-27,290720,FirstDose,1
2021-01-27,293070,FirstDose,1
2021-01-27,315180,FirstDose,1
2021-01-27,330023,FirstDose,1
2021-01-27,350760,FirstDose,1
2021-01-27,420910,FirstDose,2
2021-01-27,521880,FirstDose,1
2021-01-28,110012,FirstDose,1
2021-01-28,150050,FirstDose,9
2021-01-28,150070,FirstDose,2
2021-01-28,150080,FirstDose,1
2021-01-28,150140,FirstDose,5
2021-01-28,150180,FirstDose,1
2021-01-28,150250,FirstDose,1
2021-01-28,150442,FirstDose,1
2021-01-28,150580,FirstDose,1
2021-01-28,150680,FirstDose,1
2021-01-28,160005,FirstDose,1
2021-01-28,160010,FirstDose,27
2021-01-28,160015,FirstDose,1
2021-01-28,160020,FirstDose,1
2021-01-28,160021,FirstDose,27
2021-01-28,160023,FirstDose,2
2021-01-28,160025,FirstDose,5
2021-01-28,160027,FirstDose,55
2021-01-28,160027,SecondDose,5
2021-01-28,160030,FirstDose,385
2021-01-28,160040,FirstDose,2
2021-01-28,160050,FirstDose,116
2021-01-28,160053,FirstDose,10
2021-01-28,160055,FirstDose,1
2021-01-28,160060,FirstDose,28
2021-01-28,160070,FirstDose,17
2021-01-28,160080,FirstDose,24
2021-01-28,172100,FirstDose,1
2021-01-28,230440,FirstDose,1
2021-01-28,317020,FirstDose,1
2021-01-28,355030,FirstDose,1
2021-01-28,521880,FirstDose,1
2021-01-28,530010,FirstDose,1
2021-01-29,130260,FirstDose,3
2021-01-29,150030,FirstDose,2
2021-01-29,150050,FirstDose,5
2021-01-29,150140,FirstDose,10
2021-01-29,150140,SecondDose,1
2021-01-29,150150,FirstDose,1
2021-01-29,150230,FirstDose,1
2021-01-29,150250,FirstDose,1
2021-01-29,150310,FirstDose,1
2021-01-29,150520,FirstDose,1
2021-01-29,150650,FirstDose,1
2021-01-29,150680,FirstDose,1
2021-01-29,150780,FirstDose,1
2021-01-29,150795,FirstDose,1
2021-01-29,160005,FirstDose,1
2021-01-29,160010,FirstDose,7
2021-01-29,160015,FirstDose,54
2021-01-29,160020,FirstDose,9
2021-01-29,160023,FirstDose,2
2021-01-29,160025,FirstDose,8
2021-01-29,160027,FirstDose,25
2021-01-29,160030,FirstDose,510
2021-01-29,160030,SecondDose,1
2021-01-29,160040,FirstDose,16
2021-01-29,160050,FirstDose,70
2021-01-29,160053,FirstDose,8
2021-01-29,160055,FirstDose,7
2021-01-29,160060,FirstDose,126
2021-01-29,160070,FirstDose,10
2021-01-29,210910,FirstDose,1
2021-01-29,250750,FirstDose,1
2021-01-29,310620,FirstDose,1
2021-01-29,351050,FirstDose,1
2021-01-29,354100,FirstDose,2
2021-01-29,354340,FirstDose,1
2021-01-29,354880,FirstDose,1
2021-01-29,411520,FirstDose,1
2021-01-29,510025,FirstDose,1
2021-01-29,520110,FirstDose,1
2021-01-29,520870,FirstDose,1
2021-01-29,530010,FirstDose,1
2021-01-30,110020,FirstDose,1
2021-01-30,130260,FirstDose,2
2021-01-30,150010,FirstDose,1
2021-01-30,150030,FirstDose,1
2021-01-30,150050,FirstDose,2
2021-01-30,150080,FirstDose,1
2021-01-30,150120,FirstDose,2
2021-01-30,150130,FirstDose,1
2021-01-30,150140,FirstDose,15
2021-01-30,150145,FirstDose,1
2021-01-30,150150,FirstDose,1
2021-01-30,150180,FirstDose,1
2021-01-30,150380,FirstDose,1
2021-01-30,150553,FirstDose,1
2021-01-30,150658,FirstDose,1
2021-01-30,150680,FirstDose,5
2021-01-30,150745,FirstDose,1
2021-01-30,150800,FirstDose,1
2021-01-30,160005,FirstDose,4
2021-01-30,160010,FirstDose,2
2021-01-30,160015,FirstDose,1
2021-01-30,160020,FirstDose,1
2021-01-30,160021,FirstDose,1
2021-01-30,160027,FirstDose,5
2021-01-30,160030,FirstDose,924
2021-01-30,160030,SecondDose,2
2021-01-30,160050,FirstDose,10
2021-01-30,160053,FirstDose,4
2021-01-30,160055,FirstDose,1
2021-01-30,160060,FirstDose,100
2021-01-30,170210,FirstDose,1
2021-01-30,220370,FirstDose,1
2021-01-30,221100,FirstDose,2
2021-01-30,230440,FirstDose,2
2021-01-30,231340,FirstDose,1
2021-01-30,310620,FirstDose,1
2021-01-30,313420,FirstDose,1
2021-01-30,330455,FirstDose,1
2021-01-30,350320,FirstDose,1
2021-01-30,352930,FirstDose,1
2021-01-30,355030,FirstDose,4
2021-01-30,355660,FirstDose,1
2021-01-30,510523,FirstDose,1
2021-01-30,520870,FirstDose,2
2021-01-30,521370,FirstDose,1
2021-01-31,160030,FirstDose,1
2021-01-31,210530,FirstDose,1
2021-02-01,110020,FirstDose,1
2021-02-01,150050,FirstDose,4
2021-02-01,150080,FirstDose,2
2021-02-01,150140,FirstDose,4
2021-02-01,150170,FirstDose,1
2021-02-01,150180,FirstDose,1
2021-02-01,150195,FirstDose,1
2021-02-01,150680,FirstDose,2
2021-02-01,160005,FirstDose,11
2021-02-01,160010,FirstDose,15
2021-02-01,160015,FirstDose,22
2021-02-01,160020,FirstDose,16
2021-02-01,160023,FirstDose,4
2021-02-01,160025,FirstDose,1
2021-02-01,160027,FirstDose,23
2021-02-01,160030,FirstDose,207
2021-02-01,160040,FirstDose,7
2021-02-01,160050,FirstDose,16
2021-02-01,160053,FirstDose,2
2021-02-01,160053,SecondDose,1
2021-02-01,160055,FirstDose,1
2021-02-01,160060,FirstDose,35
2021-02-01,160060,SecondDose,1
2021-02-01,160070,FirstDose,7
2021-02-01,160080,FirstDose,6
2021-02-01,330455,FirstDose,1
2021-02-01,352900,FirstDose,1
2021-02-01,430300,FirstDose,1
2021-02-01,510340,FirstDose,1
2021-02-01,522045,FirstDose,1
2021-02-02,120040,FirstDose,1
2021-02-02,150010,FirstDose,1
2021-02-02,150050,FirstDose,6
2021-02-02,150080,FirstDose,3
2021-02-02,150130,FirstDose,1
2021-02-02,150140,FirstDose,11
2021-02-02,150290,FirstDose,1
2021-02-02,150310,FirstDose,2
2021-02-02,150660,FirstDose,1
2021-02-02,150810,FirstDose,1
2021-02-02,160005,FirstDose,2
2021-02-02,160010,FirstDose,2
2021-02-02,160015,FirstDose,25
2021-02-02,160021,FirstDose,1
2021-02-02,160023,FirstDose,1
2021-02-02,160027,FirstDose,28
2021-02-02,160030,FirstDose,567
2021-02-02,160040,FirstDose,12
2021-02-02,160050,FirstDose,51
2021-02-02,160053,FirstDose,1
2021-02-02,160055,FirstDose,9
2021-02-02,160060,FirstDose,68
2021-02-02,160070,FirstDose,12
2021-02-02,160080,FirstDose,2
2021-02-02,172100,FirstDose,1
2021-02-02,210060,FirstDose,1
2021-02-02,210405,FirstDose,1
2021-02-02,210990,FirstDose,1
2021-02-02,221100,FirstDose,2
2021-02-02,230440,FirstDose,1
2021-02-02,231290,FirstDose,1
2021-02-02,240810,FirstDose,1
2021-02-02,250750,FirstDose,1
2021-02-02,251590,FirstDose,1
2021-02-02,292980,FirstDose,1
2021-02-02,310620,FirstDose,2
2021-02-02,316292,FirstDose,1
2021-02-02,330455,FirstDose,1
2021-02-02,352900,FirstDose,1
2021-02-02,355030,FirstDose,4
2021-02-02,410690,FirstDose,1
2021-02-02,421875,FirstDose,1
2021-02-02,421930,FirstDose,1
2021-02-02,430850,FirstDose,1
2021-02-02,500370,FirstDose,1
2021-02-02,500830,FirstDose,1
2021-02-02,520110,FirstDose,1
2021-02-02,530010,FirstDose,1
2021-02-03,130260,FirstDose,2
2021-02-03,130260,SecondDose,1
2021-02-03,150030,FirstDose,4
2021-02-03,150040,FirstDose,1
2021-02-03,150050,FirstDose,7
2021-02-03,150060,FirstDose,2
2021-02-03,150070,FirstDose,1
2021-02-03,150080,FirstDose,2
2021-02-03,150140,FirstDose,12
2021-02-03,150180,FirstDose,3
2021-02-03,150309,FirstDose,1
2021-02-03,150310,FirstDose,1
2021-02-03,150360,FirstDose,1
2021-02-03,150480,FirstDose,1
2021-02-03,150550,FirstDose,2
2021-02-03,150620,FirstDose,1
2021-02-03,150680,FirstDose,4
2021-02-03,150800,FirstDose,1
2021-02-03,160010,FirstDose,4
2021-02-03,160015,FirstDose,22
2021-02-03,160020,FirstDose,7
2021-02-03,160023,FirstDose,12
2021-02-03,160027,FirstDose,74
2021-02-03,160030,FirstDose,652
2021-02-03,160030,SecondDose,2
2021-02-03,160040,FirstDose,8
2021-02-03,160050,FirstDose,10
2021-02-03,160053,FirstDose,3
2021-02-03,160060,FirstDose,232
2021-02-03,160070,FirstDose,4
2021-02-03,160080,FirstDose,5
2021-02-03,170210,FirstDose,1
2021-02-03,171820,FirstDose,1
2021-02-03,210300,FirstDose,1
2021-02-03,211130,FirstDose,1
2021-02-03,220770,FirstDose,1
2021-02-03,221100,FirstDose,1
2021-02-03,230370,FirstDose,2
2021-02-03,230440,FirstDose,2
2021-02-03,240800,FirstDose,1
2021-02-03,260900,FirstDose,1
2021-02-03,261120,FirstDose,1
2021-02-03,261160,FirstDose,1
2021-02-03,310620,FirstDose,4
2021-02-03,311280,FirstDose,1
2021-02-03,311800,FirstDose,1
2021-02-03,311860,FirstDose,1
2021-02-03,314850,FirstDose,1
2021-02-03,352690,FirstDose,1
2021-02-03,354340,FirstDose,1
2021-02-03,355030,FirstDose,1
2021-02-03,355220,FirstDose,1
2021-02-03,412405,FirstDose,1
2021-02-03,510760,FirstDose,1
2021-02-03,520110,FirstDose,1
2021-02-03,530010,FirstDose,2
2021-02-04,130260,FirstDose,2
2021-02-04,150010,FirstDose,1
2021-02-04,150050,FirstDose,13
2021-02-04,150080,FirstDose,1
2021-02-04,150130,FirstDose,1
2021-02-04,150140,FirstDose,9
2021-02-04,150180,FirstDose,1
2021-02-04,150440,FirstDose,1
2021-02-04,150495,FirstDose,1
2021-02-04,150530,FirstDose,1
2021-02-04,150548,FirstDose,1
2021-02-04,150553,FirstDose,1
2021-02-04,150680,FirstDose,1
2021-02-04,160015,FirstDose,2
2021-02-04,160020,FirstDose,1
2021-02-04,160021,FirstDose,1
2021-02-04,160023,FirstDose,1
2021-02-04,160027,FirstDose,65
2021-02-04,160030,FirstDose,453
2021-02-04,160040,FirstDose,17
2021-02-04,160050,FirstDose,1
2021-02-04,160053,FirstDose,8
2021-02-04,160055,FirstDose,1
2021-02-04,160060,FirstDose,125
2021-02-04,160070,FirstDose,1
2021-02-04,160080,FirstDose,4
2021-02-04,170210,FirstDose,1
2021-02-04,210005,FirstDose,1
2021-02-04,210860,FirstDose,1
2021-02-04,220190,FirstDose,1
2021-02-04,221100,FirstDose,1
2021-02-04,260620,FirstDose,1
2021-02-04,320170,FirstDose,1
2021-02-04,351880,FirstDose,1
2021-02-04,510520,FirstDose,1
2021-02-05,120040,FirstDose,1
2021-02-05,130260,FirstDose,2
2021-02-05,150010,FirstDose,2
2021-02-05,150050,FirstDose,15
2021-02-05,150060,FirstDose,2
2021-02-05,150080,FirstDose,2
2021-02-05,150140,FirstDose,23
2021-02-05,150180,FirstDose,1
2021-02-05,150215,FirstDose,1
2021-02-05,150240,FirstDose,1
2021-02-05,150310,FirstDose,1
2021-02-05,150320,FirstDose,1
2021-02-05,150360,FirstDose,3
2021-02-05,150440,FirstDose,1
2021-02-05,150500,FirstDose,1
2021-02-05,150550,FirstDose,1
2021-02-05,150590,FirstDose,2
2021-02-05,150660,FirstDose,1
2021-02-05,150680,FirstDose,1
2021-02-05,160010,FirstDose,11
2021-02-05,160015,FirstDose,22
2021-02-05,160015,SecondDose,1
2021-02-05,160020,FirstDose,1
2021-02-05,160023,FirstDose,3
2021-02-05,160025,FirstDose,1
2021-02-05,160027,FirstDose,81
2021-02-05,160030,FirstDose,620
2021-02-05,160030,SecondDose,2
2021-02-05,160050,FirstDose,16
2021-02-05,160050,SecondDose,7
2021-02-05,160053,FirstDose,4
2021-02-05,160060,FirstDose,88
2021-02-05,160070,FirstDose,13
2021-02-05,160080,FirstDose,6
2021-02-05,170310,FirstDose,1
2021-02-05,171610,FirstDose,1
2021-02-05,210043,FirstDose,1
2021-02-05,210043,SecondDose,1
2021-02-05,210160,FirstDose,1
2021-02-05,210200,FirstDose,1
2021-02-05,210260,FirstDose,1
2021-02-05,210530,FirstDose,1
2021-02-05,210632,FirstDose,1
2021-02-05,210637,FirstDose,1
2021-02-05,210860,FirstDose,1
2021-02-05,210980,FirstDose,1
2021-02-05,211130,FirstDose,2
2021-02-05,211400,FirstDose,1
2021-02-05,221130,FirstDose,1
2021-02-05,230440,FirstDose,5
2021-02-05,231290,FirstDose,1
2021-02-05,250400,FirstDose,1
2021-02-05,260790,FirstDose,1
2021-02-05,310620,FirstDose,4
2021-02-05,310940,FirstDose,1
2021-02-05,313130,FirstDose,1
2021-02-05,313310,FirstDose,1
2021-02-05,316720,FirstDose,1
2021-02-05,330290,FirstDose,1
2021-02-05,330455,FirstDose,3
2021-02-05,352930,FirstDose,1
2021-02-05,410690,FirstDose,1
2021-02-05,410830,FirstDose,1
2021-02-05,430350,FirstDose,1
2021-02-05,431490,FirstDose,2
2021-02-05,431690,FirstDose,1
2021-02-05,520870,FirstDose,1
2021-02-05,521020,FirstDose,1
2021-02-05,522185,FirstDose,1
2021-02-06,110020,FirstDose,1
2021-02-06,150050,FirstDose,1
2021-02-06,150180,FirstDose,1
2021-02-06,160015,FirstDose,6
2021-02-06,160025,FirstDose,1
2021-02-06,160027,FirstDose,3
2021-02-06,160030,FirstDose,76
2021-02-06,160050,FirstDose,1
2021-02-06,160053,FirstDose,1
2021-02-06,160060,FirstDose,109
2021-02-06,330455,FirstDose,1
2021-02-07,160015,FirstDose,17
2021-02-07,160030,FirstDose,4
2021-02-07,160030,SecondDose,1
2021-02-07,160060,FirstDose,1
2021-02-08,150050,FirstDose,2
